Angular Position, 9.45
Time ( s )	Angular Position ( rad )
8,2800	-1,612
8,3000	-1,502
8,3200	-1,379
8,3400	-1,249
8,3600	-1,107
8,3800	-0,958
8,4000	-0,801
8,4200	-0,636
8,4400	-0,467
8,4600	-0,291
8,4800	-0,110
8,5000	0,072
8,5200	0,259
8,5400	0,445
8,5600	0,631
8,5800	0,818
8,6000	1,004
8,6200	1,186
8,6400	1,365
8,6600	1,541
8,6800	1,711
8,7000	1,874
8,7200	2,029
8,7400	2,177
8,7600	2,317
8,7800	2,447
8,8000	2,567
8,8200	2,673
8,8400	2,771
8,8600	2,854
8,8800	2,925
8,9000	2,981
8,9200	3,025
8,9400	3,039
8,9600	3,025
8,9800	2,985
9,0000	2,930
9,0200	2,860
9,0400	2,779
9,0600	2,686
9,0800	2,579
9,1000	2,461
9,1200	2,334
9,1400	2,198
9,1600	2,051
9,1800	1,896
9,2000	1,736
9,2200	1,566
9,2400	1,393
9,2600	1,216
9,2800	1,034
9,3000	0,850
